name,address,city,state,zip_code,id,phone,image_url,yelp_url,review_count,rating,lon,lat
Paco's Tacos & Tequila,6401 Morrison Blvd,Charlotte,NC,28211,pacos-tacos-and-tequila-charlotte-2,(704) 716-8226,https://s3-media2.fl.yelpcdn.com/bphoto/bfHV8H7FPqJclOSk_tv0kQ/o.jpg,https://www.yelp.com/biz/pacos-tacos-and-tequila-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,453,4,-80.83084803,35.15623274
Angry Ale's,1518 Montford Dr,Charlotte,NC,28209,angry-ales-charlotte-2,(704) 525-3663,https://s3-media4.fl.yelpcdn.com/bphoto/awc6AeudVxvuqIdvCWUW9g/o.jpg,https://www.yelp.com/biz/angry-ales-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,130,3,-80.84998,35.17035
Bricktop's Restaurant,6401 Morrison Blvd,Charlotte,NC,28211,bricktops-restaurant-charlotte,(704) 364-6255,https://s3-media3.fl.yelpcdn.com/bphoto/0lalauWdYB9heCH_7DMzGg/o.jpg,https://www.yelp.com/biz/bricktops-restaurant-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,234,4,-80.831283,35.155902
Stewart Penick's Terrace - SouthPark,4625 Piedmont Row Dr,Charlotte,NC,28210,stewart-penicks-terrace-southpark-charlotte,(704) 554-6177,https://s3-media3.fl.yelpcdn.com/bphoto/D0yYvk_PWh5LbIpzjmlcSw/o.jpg,https://www.yelp.com/biz/stewart-penicks-terrace-southpark-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,485,4,-80.83951794,35.15243718
American Burger - South Park,5821 Fairview Rd,Charlotte,NC,28210,american-burger-south-park-charlotte,(704) 733-9037,https://s3-media3.fl.yelpcdn.com/bphoto/sE7gc664uLkbbU2ky4FXuw/o.jpg,https://www.yelp.com/biz/american-burger-south-park-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,67,3.5,-80.8416787,35.1521302
Treehouse Whiskey & Fork,4423 Sharon Rd,Charlotte,NC,28211,treehouse-whiskey-and-fork-charlotte-2,(980) 207-0949,https://s3-media1.fl.yelpcdn.com/bphoto/OYuEmYIjFPPIfFZqX3p0eQ/o.jpg,https://www.yelp.com/biz/treehouse-whiskey-and-fork-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,175,3,-80.8278122,35.1510582
Harper's Restaurant,6518 Fairview Rd,Charlotte,NC,28210,harpers-restaurant-charlotte-2,(704) 366-6688,https://s3-media4.fl.yelpcdn.com/bphoto/h1wJIXkVvrTEKcw8IwRUMw/o.jpg,https://www.yelp.com/biz/harpers-restaurant-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,137,3.5,-80.83171271,35.14857821
Duckworth's Grill & Taphouse,4435 Park Rd,Charlotte,NC,28209,duckworths-grill-and-taphouse-charlotte,(704) 527-5783,https://s3-media2.fl.yelpcdn.com/bphoto/Et5ZTXYezax3O35BWHrnag/o.jpg,https://www.yelp.com/biz/duckworths-grill-and-taphouse-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,265,4,-80.85061,35.17083
Sir Edmond Halley's,4151A Park Rd,Charlotte,NC,28209,sir-edmond-halleys-charlotte,(704) 525-7775,https://s3-media1.fl.yelpcdn.com/bphoto/9zjwEg4v6Mjoton-Sjnh7Q/o.jpg,https://www.yelp.com/biz/sir-edmond-halleys-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,142,3.5,-80.850885,35.174788
Lebowski's Neighborhood Grill,1524 East Blvd,Charlotte,NC,28203,lebowskis-neighborhood-grill-charlotte,(704) 370-1177,https://s3-media3.fl.yelpcdn.com/bphoto/QizSPZ4s5UoXVJJGmxWrqQ/o.jpg,https://www.yelp.com/biz/lebowskis-neighborhood-grill-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,294,4.5,-80.842288,35.199889
Barreled At The Lift,1600 E Woodlawn Rd,Charlotte,NC,28209,barreled-at-the-lift-charlotte,(704) 626-8850,https://s3-media3.fl.yelpcdn.com/bphoto/spA6zXkih3B6zBhHPm0DCQ/o.jpg,https://www.yelp.com/biz/barreled-at-the-lift-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,58,4,-80.8492887,35.1720913
Park Road Soda Shoppe,4121 Park Rd,Charlotte,NC,28209,park-road-soda-shoppe-charlotte,(704) 525-8420,https://s3-media2.fl.yelpcdn.com/bphoto/LgIjwWQhXU-vuJjjFytxGA/o.jpg,https://www.yelp.com/biz/park-road-soda-shoppe-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,21,4,-80.84966667,35.17542758
Brazwells Premium Pub,1627 Montford Dr,Charlotte,NC,28209,brazwells-premium-pub-charlotte-2,(704) 523-3500,https://s3-media3.fl.yelpcdn.com/bphoto/Mq0k-nPn37dnn-6mIhGVSQ/o.jpg,https://www.yelp.com/biz/brazwells-premium-pub-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,117,3.5,-80.84856415,35.17099762
ROCKSALT - Charlotte,512 Brandywine Rd,Charlotte,NC,28209,rocksalt-charlotte-charlotte,(704) 503-9945,https://s3-media2.fl.yelpcdn.com/bphoto/iOgV-Bw58EYbfpJVuMx9NA/o.jpg,https://www.yelp.com/biz/rocksalt-charlotte-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,166,3.5,-80.8461419,35.1730419
Good Food on Montford,1701 Montford Dr,Charlotte,NC,28209,good-food-on-montford-charlotte-2,(704) 525-0881,https://s3-media4.fl.yelpcdn.com/bphoto/DjDwcyWGQf3HhJgttEcklg/o.jpg,https://www.yelp.com/biz/good-food-on-montford-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,490,4.5,-80.84822,35.17101
Selwyn Avenue Pub,2801 Selwyn Ave,Charlotte,NC,28209,selwyn-avenue-pub-charlotte,(704) 333-3443,https://s3-media4.fl.yelpcdn.com/bphoto/tXJUSoZYgAdUb8GyYNs0nQ/o.jpg,https://www.yelp.com/biz/selwyn-avenue-pub-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,87,3.5,-80.8390299,35.17465
JJ's Red Hots,1514 East Blvd,Charlotte,NC,28203,jjs-red-hots-charlotte-2,(980) 225-8880,https://s3-media3.fl.yelpcdn.com/bphoto/eaAYodJGCe1GmlMeQFR_kA/o.jpg,https://www.yelp.com/biz/jjs-red-hots-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,288,4,-80.84229469,35.19979797
U Name It Restaurant,1537 W Blvd,Charlotte,NC,28208,u-name-it-restaurant-charlotte-2,(980) 833-1847,https://s3-media3.fl.yelpcdn.com/bphoto/qaf4jktOaBSGN7vP5eoGew/o.jpg,https://www.yelp.com/biz/u-name-it-restaurant-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,2,5,-80.88291004,35.21606987
Fidelli Kitchen,1616 Camden Rd,Charlotte,NC,28203,fidelli-kitchen-charlotte,(704) 594-8000,https://s3-media2.fl.yelpcdn.com/bphoto/yLkArSIIqqmVk0LwvZaeow/o.jpg,https://www.yelp.com/biz/fidelli-kitchen-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,47,4,-80.85745091,35.21428741
The Burger Company,1500 W Morehead St,Charlotte,NC,28208,the-burger-company-charlotte,(704) 332-7333,https://s3-media3.fl.yelpcdn.com/bphoto/kOg_zgfh2ie-qfxEusdWFw/o.jpg,https://www.yelp.com/biz/the-burger-company-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,159,3,-80.86560822,35.22959137
Helles & Dunkel,222 E Bland St,Charlotte,NC,28203,helles-and-dunkel-charlotte,(704) 333-2080,https://s3-media2.fl.yelpcdn.com/bphoto/JIb5qJkCEoUDSRz_zETmWg/o.jpg,https://www.yelp.com/biz/helles-and-dunkel-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,52,3.5,-80.8542254,35.2167372
The Unknown Brewing,1327 S Mint St,Charlotte,NC,28203,the-unknown-brewing-charlotte,(980) 237-2628,https://s3-media2.fl.yelpcdn.com/bphoto/SNRWtRDsxe0XIXT4HFocsA/o.jpg,https://www.yelp.com/biz/the-unknown-brewing-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,91,4,-80.85781,35.22059
Stagioni Four Seasons of Food,715 Providence Rd,Charlotte,NC,28207,stagioni-four-seasons-of-food-charlotte,(704) 372-8110,https://s3-media2.fl.yelpcdn.com/bphoto/UGJdtybF_I12eVeZlClNfQ/o.jpg,https://www.yelp.com/biz/stagioni-four-seasons-of-food-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,110,4,-80.824611,35.200325
Fenwick's,511 Providence Rd,Charlotte,NC,28207,fenwicks-charlotte-2,(704) 333-2750,https://s3-media3.fl.yelpcdn.com/bphoto/tbvaFxQkeHEIbT2uIAApOw/o.jpg,https://www.yelp.com/biz/fenwicks-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,95,4,-80.82442474,35.20309448
RuRu's Tacos + Tequila,715 Providence Rd,Charlotte,NC,28207,rurus-tacos-tequila-charlotte-3,(704) 332-7933,https://s3-media3.fl.yelpcdn.com/bphoto/QuiNdtSNOzBubm5G4q-4qQ/o.jpg,https://www.yelp.com/biz/rurus-tacos-tequila-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,238,3.5,-80.82443453,35.20028177
DeSano Pizzeria Napoletana,1500 E 3rd St,Charlotte,NC,28204,desano-pizzeria-napoletana-charlotte-3,(704) 332-8486,https://s3-media4.fl.yelpcdn.com/bphoto/subwbIzVr1tru14t8HciWA/o.jpg,https://www.yelp.com/biz/desano-pizzeria-napoletana-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,42,4,-80.82987,35.21246
Infused,312 N Myers St,Charlotte,NC,28202,infused-charlotte-4,(704) 910-3585,https://s3-media1.fl.yelpcdn.com/bphoto/vgtopVuRE1_Q745EYePZIg/o.jpg,https://www.yelp.com/biz/infused-charlotte-4?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,24,4.5,-80.8331511,35.2228987
Bad Daddy's Burger Bar,1626 East Blvd,Charlotte,NC,28203,bad-daddys-burger-bar-charlotte-13,(704) 714-4888,https://s3-media4.fl.yelpcdn.com/bphoto/VC4kyf2odw3ujer-SkfTyQ/o.jpg,https://www.yelp.com/biz/bad-daddys-burger-bar-charlotte-13?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,414,4,-80.84098,35.19886
Providence Road Sundries,1522 Providence Rd,Charlotte,NC,28207,providence-road-sundries-charlotte,(704) 366-4467,https://s3-media4.fl.yelpcdn.com/bphoto/3SgIxth0wsF47EU6dvZVMQ/o.jpg,https://www.yelp.com/biz/providence-road-sundries-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,30,3.5,-80.82212,35.1865
Kid Cashew,1608 East Blvd,Charlotte,NC,28203,kid-cashew-charlotte,(704) 208-4148,https://s3-media1.fl.yelpcdn.com/bphoto/MuckZH8IjBm7wMe8PQfRRQ/o.jpg,https://www.yelp.com/biz/kid-cashew-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,226,4,-80.8414488,35.1991851
Thomas Street Tavern,1228 Thomas Ave,Charlotte,NC,28205,thomas-street-tavern-charlotte,(704) 376-1622,https://s3-media3.fl.yelpcdn.com/bphoto/0OWO0ZxJkKCrNyvbFc_qVA/o.jpg,https://www.yelp.com/biz/thomas-street-tavern-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,131,4,-80.8120589,35.21944628
Hickory Tavern,1100 Metropolitan Ave,Charlotte,NC,28204,hickory-tavern-charlotte-9,(704) 334-5155,https://s3-media1.fl.yelpcdn.com/bphoto/ldab-zt1N55-3TrRg-6X1Q/o.jpg,https://www.yelp.com/biz/hickory-tavern-charlotte-9?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,99,3.5,-80.8356323,35.2126694
Snug Harbor,1228 Gordon St,Charlotte,NC,28205,snug-harbor-charlotte,(704) 561-1781,https://s3-media2.fl.yelpcdn.com/bphoto/Ctx9SmILo5AsSySeRcQGBg/o.jpg,https://www.yelp.com/biz/snug-harbor-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,56,4.5,-80.8132486,35.219977
The Thirsty Beaver,1225 Central Ave,Charlotte,NC,28204,the-thirsty-beaver-charlotte,(704) 332-3612,https://s3-media4.fl.yelpcdn.com/bphoto/09JTfgZ0zxlDnIxOe2S5vQ/o.jpg,https://www.yelp.com/biz/the-thirsty-beaver-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,108,4.5,-80.817329,35.221305
The Fig Tree Restaurant,1601 E 7th St,Charlotte,NC,28204,the-fig-tree-restaurant-charlotte,(704) 332-3322,https://s3-media2.fl.yelpcdn.com/bphoto/NvV2QJcSb7NsI5z02MDrkg/o.jpg,https://www.yelp.com/biz/the-fig-tree-restaurant-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,287,4.5,-80.822557,35.216586
Birdsong Brewing,1016 N Davidson St,Charlotte,NC,28206,birdsong-brewing-charlotte-2,(704) 332-1810,https://s3-media2.fl.yelpcdn.com/bphoto/MkptlG1k-oYoz8uDNiEvpQ/o.jpg,https://www.yelp.com/biz/birdsong-brewing-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,79,4.5,-80.82650381,35.23067829
The Sanctuary,507 E 36th St,Charlotte,NC,28205,the-sanctuary-charlotte,(704) 331-9797,https://s3-media1.fl.yelpcdn.com/bphoto/qiXvT2_4WNwyEsTNvcsUwQ/o.jpg,https://www.yelp.com/biz/the-sanctuary-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,27,4,-80.80403,35.2476
Noda Company Store,3221 Yadkin Ave,Charlotte,NC,28205,noda-company-store-charlotte,(980) 859-0441,https://s3-media2.fl.yelpcdn.com/bphoto/CnrP7mWF90Ezq-Y01kULCQ/o.jpg,https://www.yelp.com/biz/noda-company-store-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,32,4.5,-80.80450769,35.24700614
Davidson Street Public House,3220 N Davidson St,Charlotte,NC,28205,davidson-street-public-house-charlotte,(980) 209-9992,https://s3-media1.fl.yelpcdn.com/bphoto/HJpqbpmUS9ve0V8Mnl3qcQ/o.jpg,https://www.yelp.com/biz/davidson-street-public-house-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,119,4,-80.804862,35.247287
Sycamore Brewing,2161 Hawkins St,Charlotte,NC,28203,sycamore-brewing-charlotte-2,(704) 910-3821,https://s3-media3.fl.yelpcdn.com/bphoto/lMs5v83R-lJSpTNJ8Pd9Zw/o.jpg,https://www.yelp.com/biz/sycamore-brewing-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,155,4,-80.86269923,35.20896627
Bonterra Restaurant & Wine Room,1829 Cleveland Ave,Charlotte,NC,28203,bonterra-restaurant-and-wine-room-charlotte,(704) 333-9463,https://s3-media4.fl.yelpcdn.com/bphoto/OXKY-9T83F2juMY7XDIitg/o.jpg,https://www.yelp.com/biz/bonterra-restaurant-and-wine-room-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,116,3.5,-80.8571985,35.2100942
The Liberty,1812 South Blvd,Charlotte,NC,28203,the-liberty-charlotte,(704) 332-8830,https://s3-media4.fl.yelpcdn.com/bphoto/KlarpIf50g2sLeTLQWC37Q/o.jpg,https://www.yelp.com/biz/the-liberty-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,340,3.5,-80.85848,35.21154
BLT Steak,110 N College St,Charlotte,NC,28202,blt-steak-charlotte-4,(704) 972-4380,https://s3-media1.fl.yelpcdn.com/bphoto/gsqGPcaaD8tkGAc8Qw2X6w/o.jpg,https://www.yelp.com/biz/blt-steak-charlotte-4?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,49,4,-80.841668,35.2262865
Valhalla Pub and Eatery,317 S Church St,Charlotte,NC,28202,valhalla-pub-and-eatery-charlotte,(704) 332-3273,https://s3-media4.fl.yelpcdn.com/bphoto/X28EzkxBzUm6CaMrgo6CzA/o.jpg,https://www.yelp.com/biz/valhalla-pub-and-eatery-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,170,4,-80.84682,35.22608
