name,address,city,state,zip_code,id,phone,image_url,yelp_url,review_count,rating,lon,lat
Mortimer's Cafe and Pub,210 E Trade St,Charlotte,NC,28202,mortimers-cafe-and-pub-charlotte,(704) 688-0366,https://s3-media2.fl.yelpcdn.com/bphoto/34cGm6XCSADfa-emjN4ZWw/o.jpg,https://www.yelp.com/biz/mortimers-cafe-and-pub-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,155,3.5,-80.84201,35.22538
R R Irish Pub,208 N Tryon St,Charlotte,NC,28202,r-r-irish-pub-charlotte-3,(704) 333-5554,https://s3-media4.fl.yelpcdn.com/bphoto/T1voTKfB8_dDvWWCGPdEvQ/o.jpg,https://www.yelp.com/biz/r%C3%AD-r%C3%A1-irish-pub-charlotte-3?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,250,3.5,-80.84136,35.22791
Connolly's On Fifth,115 E 5th St,Charlotte,NC,28202,connollys-on-fifth-charlotte,(704) 358-9070,https://s3-media4.fl.yelpcdn.com/bphoto/2c1B8G-Dy3P3TSlYM5vk0A/o.jpg,https://www.yelp.com/biz/connollys-on-fifth-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,80,3.5,-80.84143829,35.22773743
Que Onda Tacos + Tequila,333 W Trade St,Charlotte,NC,28202,que-onda-tacos-tequila-charlotte-2,(980) 256-2538,https://s3-media4.fl.yelpcdn.com/bphoto/DwZSzYh-FO1qaPtGv_r7gQ/o.jpg,https://www.yelp.com/biz/que-onda-tacos-tequila-charlotte-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,84,4,-80.845655,35.229069
Vida Vida,210 E Trade St,Charlotte,NC,28202,vida-vida-charlotte,(704) 971-0762,https://s3-media4.fl.yelpcdn.com/bphoto/2xSzBKjlsi1EnT-3POM_aQ/o.jpg,https://www.yelp.com/biz/vida-vida-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,67,3,-80.84211546,35.22586866
Essex Bar & Bistro,101 S Tryon St,Charlotte,NC,28280,essex-bar-and-bistro-charlotte,(980) 406-3857,https://s3-media1.fl.yelpcdn.com/bphoto/6_xeGMIc4fG4FmWHhFflcA/o.jpg,https://www.yelp.com/biz/essex-bar-and-bistro-charlotte?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,208,4,-80.84303,35.22628
Sea Level NC,129 E 5th St,Charlotte,NC,28202,sea-level-nc-charlotte-4,(704) 412-2616,https://s3-media1.fl.yelpcdn.com/bphoto/3R-y2suCSM8jMwxNGN5fYA/o.jpg,https://www.yelp.com/biz/sea-level-nc-charlotte-4?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,199,4,-80.84152557,35.22771344
Olive Garden Italian Restaurant,9421 Pineville Matthews Rd,Pineville,NC,28134,olive-garden-italian-restaurant-pineville-2,(704) 544-2334,https://s3-media2.fl.yelpcdn.com/bphoto/I1uoNwY9a4Pb0pATdLcGIg/o.jpg,https://www.yelp.com/biz/olive-garden-italian-restaurant-pineville-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,93,2.5,-80.8770523,35.0864105
Red Lobster,9415 Pineville-Matthews Rd,Pineville,NC,28134,red-lobster-pineville,(704) 541-0021,https://s3-media2.fl.yelpcdn.com/bphoto/Z3f2N8sHbybjZ8fnBw9mGQ/o.jpg,https://www.yelp.com/biz/red-lobster-pineville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,56,2.5,-80.87705,35.08641
Hwy 55 Burgers Shakes & Fries,516 Mercantile Pl,Fort Mill,SC,29708,hwy-55-burgers-shakes-and-fries-fort-mill,(803) 396-3999,https://s3-media2.fl.yelpcdn.com/bphoto/fTfG73ZQrCy2tPJo96xNHg/o.jpg,https://www.yelp.com/biz/hwy-55-burgers-shakes-and-fries-fort-mill?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,46,3.5,-80.9345249,35.057393
Char Bar No 7,3118 Fincher Farm Rd,Matthews,NC,28105,char-bar-no-7-matthews,(704) 814-0208,https://s3-media1.fl.yelpcdn.com/bphoto/HXiDHXNTZbRPdFlgimUguA/o.jpg,https://www.yelp.com/biz/char-bar-no-7-matthews?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,86,3.5,-80.7295536,35.0831613
The Trail House,6751 Old Monroe Rd,Indian Trail,NC,28079,the-trail-house-indian-trail-2,(704) 776-4655,https://s3-media1.fl.yelpcdn.com/bphoto/9Gbj5h_uRn0dF8rVmDr52A/o.jpg,https://www.yelp.com/biz/the-trail-house-indian-trail-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,52,3.5,-80.64575195,35.04915237
The Kilted Buffalo,8625 Townley Rd,Huntersville,NC,28078,the-kilted-buffalo-huntersville,(704) 892-7571,https://s3-media3.fl.yelpcdn.com/bphoto/9XDVzE22hrES66gNj7_qmw/o.jpg,https://www.yelp.com/biz/the-kilted-buffalo-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,32,4.5,-80.880368,35.4445608
Pinky's Westside Grill,9818 Gilead Rd,Huntersville,NC,28078,pinkys-westside-grill-huntersville,(704) 727-0142,https://s3-media4.fl.yelpcdn.com/bphoto/mST5T7QtrUt-XyOSA5nONQ/o.jpg,https://www.yelp.com/biz/pinkys-westside-grill-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,192,4,-80.86540243,35.40582909
Ass Clown Brewing Company,10620 Bailey Rd,Cornelius,NC,28031,ass-clown-brewing-company-cornelius,(980) 505-0399,https://s3-media1.fl.yelpcdn.com/bphoto/CRxVL4Z0cJ323csgwbCbJg/o.jpg,https://www.yelp.com/biz/ass-clown-brewing-company-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,81,4.5,-80.8547775,35.4575619
Primal Brewery,16432 Old Statesville Rd,Huntersville,NC,28078,primal-brewery-huntersville,(704) 947-2920,https://s3-media1.fl.yelpcdn.com/bphoto/Z-ts9wAUaNJGqcD1XY9q9A/o.jpg,https://www.yelp.com/biz/primal-brewery-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,43,4,-80.843658,35.437
Chili's,16632 Statesville Rd,Huntersville,NC,28078,chilis-huntersville,(704) 895-0133,https://s3-media2.fl.yelpcdn.com/bphoto/uAwxyMTV2uesySJu2TzOCA/o.jpg,https://www.yelp.com/biz/chilis-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,25,3,-80.867182,35.441773
Crafty Beer Guys,114 S Old Statesville Rd,Huntersville,NC,28078,crafty-beer-guys-huntersville,(704) 274-5793,https://s3-media2.fl.yelpcdn.com/bphoto/bBPZzRJQXphKZvEpGhH4Vw/o.jpg,https://www.yelp.com/biz/crafty-beer-guys-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,59,4,-80.8429871,35.4090691
Mickey & Mooch,9723 Sam Furr Rd,Huntersville,NC,28078,mickey-and-mooch-huntersville,(704) 895-6654,https://s3-media4.fl.yelpcdn.com/bphoto/gZSDpqXRkYR_R88ZP2EM3A/o.jpg,https://www.yelp.com/biz/mickey-and-mooch-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,95,3.5,-80.86478736,35.44370421
Hawthorne's New York Pizza and Bar,14205 Reese Blvd,Huntersville,NC,28078,hawthornes-new-york-pizza-and-bar-huntersville,(704) 992-1661,https://s3-media3.fl.yelpcdn.com/bphoto/spefi2psn9deoS3bPenhBw/o.jpg,https://www.yelp.com/biz/hawthornes-new-york-pizza-and-bar-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,62,3.5,-80.86341038,35.40737138
Corkscrew Wine Shoppe & Bar,16916 Birkdale Commons Pkwy,Huntersville,NC,28078,corkscrew-wine-shoppe-and-bar-huntersville-2,(704) 987-0011,https://s3-media2.fl.yelpcdn.com/bphoto/bd3JeUi4v79ZckbAYiJVnw/o.jpg,https://www.yelp.com/biz/corkscrew-wine-shoppe-and-bar-huntersville-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,59,4,-80.8789786,35.44575624
Dressler's Restaurant - Birkdale Village,8630 1-A Lindholm Dr,Huntersville,NC,28078,dresslers-restaurant-birkdale-village-huntersville-4,(704) 987-1779,https://s3-media3.fl.yelpcdn.com/bphoto/ReQjNxcn3hTiUkugSY-Lkg/o.jpg,https://www.yelp.com/biz/dresslers-restaurant-birkdale-village-huntersville-4?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,105,4,-80.879821,35.446135
Block Bistro,13812 Cinnabar Pl,Huntersville,NC,28078,block-bistro-huntersville-2,(704) 947-5109,https://s3-media1.fl.yelpcdn.com/bphoto/1CUL0GfrCtlSoc7IE1QrLA/o.jpg,https://www.yelp.com/biz/block-bistro-huntersville-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,63,4.5,-80.83381,35.41326
Lucky Dog Bark & Brew,19607 Statesville Rd,Cornelius,NC,28031,lucky-dog-bark-and-brew-cornelius,(704) 896-5550,https://s3-media4.fl.yelpcdn.com/bphoto/9UNVUlCo_4sDlICLIs9V9w/o.jpg,https://www.yelp.com/biz/lucky-dog-bark-and-brew-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,34,4.5,-80.87351,35.48192
Hickory Tavern,9526 Birkdale Crossing Dr,Huntersville,NC,28078,hickory-tavern-huntersville,(704) 897-8490,https://s3-media1.fl.yelpcdn.com/bphoto/OhXxDHDZVERCrN7gsUBY5g/o.jpg,https://www.yelp.com/biz/hickory-tavern-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,54,3,-80.8855557,35.4434191
D9 Brewing Company,11138-C Treynorth Dr,Cornelius,NC,28031,d9-brewing-company-cornelius-2,(704) 457-9368,https://s3-media2.fl.yelpcdn.com/bphoto/92L8C5buUdGXudninnLQ1Q/o.jpg,https://www.yelp.com/biz/d9-brewing-company-cornelius-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,43,4.5,-80.84707,35.46082
131 Main,17830 Statesville Rd,Cornelius,NC,28031,131-main-cornelius,(704) 896-0131,https://s3-media3.fl.yelpcdn.com/bphoto/6f0wWVc0_3MSAep4NoDdcw/o.jpg,https://www.yelp.com/biz/131-main-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,234,4,-80.8679784,35.4570629
Fox and Hound Pub,8711 Lindholm Dr,Huntersville,NC,28078,fox-and-hound-pub-huntersville,(704) 895-4504,https://s3-media1.fl.yelpcdn.com/bphoto/trC8kCfy1VytCtOGUMKpdw/o.jpg,https://www.yelp.com/biz/fox-and-hound-pub-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,74,2.5,-80.8790474,35.445403
Cafe 100,100 Huntersville Concord Rd,Huntersville,NC,28078,cafe-100-huntersville,(704) 274-5932,https://s3-media3.fl.yelpcdn.com/bphoto/SkNlw54D-xXxIkehKHu4eQ/o.jpg,https://www.yelp.com/biz/cafe-100-huntersville?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,238,4,-80.84214,35.41067
Bottled & Tapped,20124 W Catawba Ave,Cornelius,NC,28031,bottled-and-tapped-cornelius,(980) 231-5305,https://s3-media2.fl.yelpcdn.com/bphoto/DbqiaYk7rnpmJo3BrfLG3Q/o.jpg,https://www.yelp.com/biz/bottled-and-tapped-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,11,5,-80.88043,35.48209
The Harp & Crown,19930 W Catawba Ave,Cornelius,NC,28031,the-harp-and-crown-cornelius,(704) 892-9641,https://s3-media2.fl.yelpcdn.com/bphoto/8DcIVJSknZgIXd9SSVZ8MQ/o.jpg,https://www.yelp.com/biz/the-harp-and-crown-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,72,4,-80.88414001,35.48115158
Al's Bar & Grille,8321 Magnolia Estates Dr,Cornelius,NC,28031,als-bar-and-grille-cornelius,(704) 987-6582,https://s3-media1.fl.yelpcdn.com/bphoto/0y_shsy6WdPzyVOf_3BLVA/o.jpg,https://www.yelp.com/biz/als-bar-and-grille-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,14,3.5,-80.89028679,35.47531486
Fork!,20517 N Main St,Cornelius,NC,28031,fork-cornelius,(704) 655-7465,https://s3-media3.fl.yelpcdn.com/bphoto/k-_1Xz0KX_PZrzDvzjbClg/o.jpg,https://www.yelp.com/biz/fork-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,128,4,-80.8591,35.48785
Famous Toastery,101 N Main St,Davidson,NC,28036,famous-toastery-davidson-2,(704) 655-2778,https://s3-media2.fl.yelpcdn.com/bphoto/Vy0MXC_WOgbzlOnG7EV8vA/o.jpg,https://www.yelp.com/biz/famous-toastery-davidson-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,193,4,-80.84882,35.4992
Kindred Restaurant,131 N Main St,Davidson,NC,28036,kindred-restaurant-davidson-2,(980) 231-5000,https://s3-media3.fl.yelpcdn.com/bphoto/02KpPkdkcIkKsHbCGqy16Q/o.jpg,https://www.yelp.com/biz/kindred-restaurant-davidson-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,263,4.5,-80.84835286,35.4999098
Crafty Burg'r,21726 Catawba Ave,Cornelius,NC,28031,crafty-burgr-cornelius-2,(704) 897-7320,https://s3-media1.fl.yelpcdn.com/bphoto/hQFH4OolmiL4hBUkGD7znA/o.jpg,https://www.yelp.com/biz/crafty-burgr-cornelius-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,22,4,-80.85588296,35.48173295
The Pickled Peach,202 S Main St,Davidson,NC,28036,the-pickled-peach-davidson,(704) 765-2190,https://s3-media1.fl.yelpcdn.com/bphoto/t6VVITDOUzUQmS4SOi_T1Q/o.jpg,https://www.yelp.com/biz/the-pickled-peach-davidson?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,92,4.5,-80.849472,35.4981003
FlatIron Kitchen & Taphouse,215 S Main St,Davidson,NC,28036,flatiron-kitchen-and-taphouse-davidson,(704) 237-3246,https://s3-media2.fl.yelpcdn.com/bphoto/xC9s_yYNMBiyN9upcvH3Ig/o.jpg,https://www.yelp.com/biz/flatiron-kitchen-and-taphouse-davidson?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,149,3.5,-80.84931,35.49751
Char-Grill,624 Jetton St,Davidson,NC,28036,char-grill-davidson-2,(704) 896-8710,https://s3-media4.fl.yelpcdn.com/bphoto/RPd5x2Afjxv6pdAqYxL0xA/o.jpg,https://www.yelp.com/biz/char-grill-davidson-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,34,3.5,-80.86102724,35.50117671
Lake Norman Cottage,200 N Harbor Pl Dr,Davidson,NC,28036,lake-norman-cottage-davidson,(704) 237-3629,https://s3-media2.fl.yelpcdn.com/bphoto/S7P66myt03z2AkTKe2QkTg/o.jpg,https://www.yelp.com/biz/lake-norman-cottage-davidson?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,23,4,-80.86729431,35.506073
Mac's Speed Shop,19601 Liverpool Pkwy,Cornelius,NC,28031,macs-speed-shop-cornelius,(704) 892-3554,https://s3-media1.fl.yelpcdn.com/bphoto/fHkzNHFxV-bE4WO1fGQYUQ/o.jpg,https://www.yelp.com/biz/macs-speed-shop-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,131,3.5,-80.87859344,35.48098755
North Harbor Club,100 N Harbor Pl,Davidson,NC,28036,north-harbor-club-davidson,(704) 896-5559,https://s3-media3.fl.yelpcdn.com/bphoto/mFeD1bLOYMb4Y-VLuxWS0Q/o.jpg,https://www.yelp.com/biz/north-harbor-club-davidson?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,176,4,-80.86682892,35.50636292
The Soda Shop,104 S Main St,Davidson,NC,28036,the-soda-shop-davidson-2,(704) 896-7743,https://s3-media4.fl.yelpcdn.com/bphoto/jqxiVayJ0rHlFH451AHLZQ/o.jpg,https://www.yelp.com/biz/the-soda-shop-davidson-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,58,2.5,-80.848732,35.4990425
Choplin's Restaurant,19700 One Norman Blvd,Cornelius,NC,28031,choplins-restaurant-cornelius-2,(704) 892-4800,https://s3-media1.fl.yelpcdn.com/bphoto/dp-ShLNtQeZn0pEjRjGirQ/o.jpg,https://www.yelp.com/biz/choplins-restaurant-cornelius-2?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,105,4,-80.882426,35.480913
Alton's Kitchen & Cocktails,19918 N Cove Rd,Cornelius,NC,28031,altons-kitchen-and-cocktails-cornelius,(704) 655-2727,https://s3-media1.fl.yelpcdn.com/bphoto/5qTbCXPeHlXAtYEEAmjLeA/o.jpg,https://www.yelp.com/biz/altons-kitchen-and-cocktails-cornelius?adjust_creative=VGFRDca0eUa0TQtHKuz9aQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=VGFRDca0eUa0TQtHKuz9aQ,118,4,-80.893923,35.479225